AÑO,SERVICIO,REGIÓN,NOMBRE,INVERSIÓN (MILES DE $ AÑO 2021),PROGRAMA
2012,Agua Potable Rural,Valparaíso,AMPLIACION  SERVICIO DE AGUA POTABLE RURAL LAS VEGAS LLAY LLAY,138404.7122310106,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION AMPLIACIÓN SERVICIO APR CASAS DE HUAQUÉN. COMUNA LA LIGUA. LA LIGUA,59329.043038179654,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION AMPLIACIÓN SERVICIO APR CASAS DE HUAQUÉN. COMUNA LA LIGUA. LA LIGUA,423780.58989140694,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION AMPLIACION SERVICIO AGUA POTABLE RURAL PULLANCÓN COMUNA LA LIGUA. LA LIGUA,35035.02359801524,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION AMPLIACION SERVICIO AGUA POTABLE RURAL PULLANCÓN COMUNA LA LIGUA. LA LIGUA,250251.68948815536,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION AMPLIACION SERVICIO APR BOLONIA COMUNA DE LA CRUZ LA CRUZ,29341.798992974247,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,"MEJORAMIENTO MEJORAMIENTO SERVICIO APR PUCALÁN- LOS MAQUIS, COMUNA PUCHUNCAVÍ PUCHUNCAVI",39385.456331507296,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION AMPLIACION DISEÑO AMPLIACIÓN SERVICIO APR EL SOBRANTE PETORCA,33632.34507213558,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION AMPLIACION DISEÑO AMPLIACIÓN SERVICIO APR EL SOBRANTE PETORCA,240230.65599681393,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,"MEJORAMIENTO MEJORAMIENTO SERVICIO APR EL ZAINO-JAHUELITO, COMUNA SANTA MARÍA SANTA MARIA",25308.100120164698,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,"MEJORAMIENTO MEJORAMIENTO SERVICIO APR EL ZAINO-JAHUELITO, COMUNA SANTA MARÍA SANTA MARIA",180768.531504566,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION SERVICIO APR LAS PARCELAS SAN MANUEL LA LIGUA,22357.684283470942,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION SERVICIO APR LAS PARCELAS SAN MANUEL LA LIGUA,159697.7448819353,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION SERVICIO DE AGUA POTABLE HORCÒN PUCHUNCAVI,10468.18717701086,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,INSTALACION SERVICIO AP RURAL LA RAMAYANA DE OLMUE,15224.518345411167,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Valparaíso,AMPLIACION SERVICIO APR CASAS VIEJAS DE RAUTÉN QUILLOTA,13642.179856539324,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,MEJORAMIENTO SERVICIO APR LLIU-LLIU (PALMIRA ROMANO) LIMACHE,15225.84915995185,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,CONSERVACION OBRAS DE EMERGENCIA POR SEQUÍA AGUA POTABLE RURAL REGIÓN DE VALPARAÍSO,3600360.3728869585,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Valparaíso,CONSERVACION OBRAS DE EMERGENCIA POR SEQUÍA AGUA POTABLE RURAL REGIÓN DE VALPARAÍSO,5731799.595317225,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Valparaíso,MEJORAMIENTO AMPLIACIÓN APR EL ALGARROBAL SAN FELIPE,16202.66703281302,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Valparaíso,CONSERVACION OBRA DE EMERGENCIA ADUCCIÓN APR LEYDA SAN ANTONIO,260596.11091288272,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Valparaíso,CONSERVACION OBRA DE EMERGENCIA ADUCCIÓN APR LEYDA SAN ANTONIO,1861604.596975964,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO DE APR LOS DIECISIETE COLINA,47616.54426563038,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO DE APR LOS DIECISIETE COLINA,317447.17727631103,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO DE APR EL ESPINALILLO TIL TIL,20257.658938273493,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO DE APR EL ESPINALILLO TIL TIL,135052.39040303064,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR SANTA MARTA DE LIRAY COLINA,2994.332716536287,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR SANTA MARTA DE LIRAY COLINA,19962.218110241913,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR REINA NORTE COLINA,52717.55640006753,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR REINA NORTE COLINA,351450.81960529706,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR HERMANOS CARRERA COLINA,99929.53304533033,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR HERMANOS CARRERA COLINA,666196.4433640221,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR SANTA FILOMENA - SAN LUIS COLINA,40278.43288830545,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR SANTA FILOMENA - SAN LUIS COLINA,268521.11150264874,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR LA LÍNEA ALHUÉ,9794.795019425366,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR CHOLQUI MANANTIALES MELIPILLA,11531.507995016413,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO DE APR EL ROMERAL SAN BERNARDO,30653.982130087483,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO DE APR EL ROMERAL SAN BERNARDO,204355.88842362782,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,AMPLIACION MEJORAMIENTO SERVICIO APR LAS LOICAS SAN PEDRO,13567.654242261087,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,AMPLIACION MEJORAMIENTO SERVICIO APR CAMPUSANO BUIN,9741.562437798055,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR EL PRADO SAN PEDRO,38014.71735460402,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR EL PRADO SAN PEDRO,253431.00542584655,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO DE APR SAN VALENTÍN LA UNIÓN MELIPILLA,22549.321577329265,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,ESTUDIO DISEÑO DE MEJORAMIENTO APR EL CERRILLO BUIN,21632.39035879882,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,ESTUDIO DISEÑO DE MEJORAMIENTO SERVICIO APR SAN JOSÉ DE MELIPILLA MELIPILLA,16016.352997117428,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,ESTUDIO DISEÑO DE MEJORAMIENTO APR CASAS DE PUDAHUEL SANTIAGO,23140.203233392425,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Metropolitana,CONSERVACION OBRAS DE EMERGENCIA SEQUÍA REGIÓN METROPOLITANA,206099.2554719223,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Metropolitana,CONSERVACION OBRAS DE EMERGENCIA SEQUÍA REGIÓN METROPOLITANA,1373994.1492697883,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR LAS ROSAS CURACAVI,52470.02489550053,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Metropolitana,MEJORAMIENTO SERVICIO APR LAS ROSAS CURACAVI,349800.6095748504,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO MEJORAMIENTO SERVICIO APR RINCONADA DE PARRAL COLTAUCO,105196.89699735284,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO MEJORAMIENTO SERVICIO APR RINCONADA DE PARRAL COLTAUCO,701313.9774635596,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,INSTALACION AMPLIACION APR TRINIDAD LOS MAITENES AL CHEQUEN MARCHIGUE,869.0218950658647,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,INSTALACION AMPLIACION APR TRINIDAD LOS MAITENES AL CHEQUEN MARCHIGUE,5855.583979004295,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,INSTALACION SERVICIO DE APR DE QUERELEMA EL CALVARIO PAREDONES,57948.988359491595,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,INSTALACION SERVICIO DE APR DE QUERELEMA EL CALVARIO PAREDONES,386456.5652834173,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,INSTALACION SERVICIO DE APR DE LOS PARRONES PERALILLO,43254.13420127218,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,INSTALACION SERVICIO DE APR DE LOS PARRONES PERALILLO,288356.9022315258,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,AMPLIACION SERVICIO DE APR LA LAGUNA A LOS MARCOS SAN VICENTE DE TAGUA TAGUA,91299.20074900241,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,AMPLIACION SERVICIO DE APR LA LAGUNA A LOS MARCOS SAN VICENTE DE TAGUA TAGUA,608663.9999557642,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,AMPLIACION SERVICIO DE APR ALCONES A LAS PILASTRAS MARCHIGUE,12683.993387247712,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,AMPLIACION SERVICIO DE APR ALCONES A LAS PILASTRAS MARCHIGUE,84558.62510044407,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR DE LITUECHE, QUELENTARO Y OTRAS LOCALIDADES LITUECHE",869.0218950658647,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR DE LITUECHE, QUELENTARO Y OTRAS LOCALIDADES LITUECHE",5851.591535382247,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO DE APR ANGOSTURA DE SAN FERNANDO SAN FERNANDO,46642.38802185057,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO DE APR ANGOSTURA DE SAN FERNANDO SAN FERNANDO,310950.14068869763,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"AMPLIACION SERVICIO DE APR CRUZ DE CHILLEHUE, DE COINCO",51892.45138484419,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"AMPLIACION SERVICIO DE APR CRUZ DE CHILLEHUE, DE COINCO",346083.6445627234,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR LA TUNA, DE PLACILLA",49905.54527560478,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR LA TUNA, DE PLACILLA",332836.7166247668,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO DE APR SAN JOAQUÍN DE LOS MAYOS MACHALI,10401.64644997672,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO DE APR SAN JOAQUÍN DE LOS MAYOS MACHALI,69343.42245681767,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO APR EL NARANJAL BELLAVISTA SAN VICENTE DE TT,32211.035142686353,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO APR EL NARANJAL BELLAVISTA SAN VICENTE DE TT,214740.23428457568,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO MEJORAMIENTO SERVICIO DE APR TUNICHE, GRANEROS GRANEROS",37815.0951735016,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO MEJORAMIENTO SERVICIO DE APR TUNICHE, GRANEROS GRANEROS",252097.5292560824,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,REPOSICION DE SONDAJE APR SAN ROBERTO EL CALEUCHE PICHIDEGUA,1081.9522215751117,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO APR RINCONADA DE MALAMBO RENGO,869.0218950658647,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO APR RINCONADA DE MALAMBO RENGO,5852.922349922929,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR LA VINILLA, SAN VICENTE DE TT",17914.094532131094,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR LA VINILLA, SAN VICENTE DE TT",119431.289324496,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR MONTE LORENZO, DE SAN VICENTE DE TT",39736.791370247556,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO SERVICIO DE APR MONTE LORENZO, DE SAN VICENTE DE TT",265010.4227443276,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Libertador B O Higgins,CONSERVACION OBRAS DE EMERGENCIA SEQUÍA 2012 REGIÓN DE O´HIGGINS,481117.4035621845,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Libertador B O Higgins,CONSERVACION OBRAS DE EMERGENCIA SEQUÍA 2012 REGIÓN DE O´HIGGINS,117502.93905504663,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR HUAQUEN COMUNA DE CUREPTO,24321.96654551875,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR HUAQUEN COMUNA DE CUREPTO,167739.85715128144,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,AMPLIACION Y MEJORAMIENTO SERVICIO APR CALLEJONES PIRQUE,53742.28359639328,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,AMPLIACION Y MEJORAMIENTO SERVICIO APR CALLEJONES PIRQUE,370633.18039469887,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,AMPLIACION SERVICIO A.P.RURAL SANTA MARTA - MATA VERDE - EL FUERTE,1687.472837585783,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,AMPLIACION SERVICIO A.P.RURAL SANTA MARTA - MATA VERDE - EL FUERTE,11640.634787352401,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO A.P. RURAL LA POSADA,1358.761646037133,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO A.P. RURAL LA POSADA,9372.92681002892,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Maule,AMPLIACION Y MEJORAMIENTO SERVICIO APR LA SEXTA SAN JOSE,26681.50072614934,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACION SISTEMA A.P.RURAL TUTUQUEN,34247.18138993103,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACION SISTEMA A.P.RURAL TUTUQUEN,236184.97979313822,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACION SERVICIO APR ABRANQUIL - PUIPUYEN COMUNA DE YERBAS BUENAS,64110.65968285293,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACION SERVICIO APR ABRANQUIL - PUIPUYEN COMUNA DE YERBAS BUENAS,442139.1764801261,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN A.P.RURAL SAN VALENTIN ESTRELLA DE LIRCAY COMUNA DE TALCA,28347.6805310842,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN A.P.RURAL SAN VALENTIN ESTRELLA DE LIRCAY COMUNA DE TALCA,195500.64846992452,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,AMPLIACION SISTEMA A.P.RURAL DOMINGO MANCILLA A SAN PEDRO TENO,1558.383827139552,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,AMPLIACION SISTEMA A.P.RURAL DOMINGO MANCILLA A SAN PEDRO TENO,10747.658230554247,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Maule,AMPLIACION EL TRIUNFO SANTA CECILIA SAN JORGE COMUNA DE RETIRO,9640.42053270616,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,AMPLIACION Y MEJORAMIENTO APR SAN MARCOS-EL CARMEN ORIENTE COMUNA DE RETIRO,8249.71933769264,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACION SERVICIO APR PENCAHUE,154619.35659468977,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACION SERVICIO APR PENCAHUE,1076547.7837253988,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,MEJORAMIENTO SERVICIO APR QUILACOYA,36892.840696808424,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Bio Bio,MEJORAMIENTO SERVICIO APR QUILACOYA,263518.57964422216,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SISTEMA APR LAS DELICIAS,79321.86988285727,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,"MEJORAMIENTO MEJORAMIENTO SERVICIO APR CHACAYAL NORTE Y SUR CHACAYAL, LOS ANGELES",479.0932346458059,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,"CONSTRUCCION INSTALACION DE SERVICIO APR DE CULENAR , COMUNA DE COIHUECO",20867.171997906215,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,"CONSTRUCCION INSTALACION DE SERVICIO APR DE CULENAR , COMUNA DE COIHUECO",149051.22855647295,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,"CONSTRUCCION INSTALACION SERVICIO DE APR PANGUE , COMUNA DE LOS ALAMOS",12967.456884413146,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,"CONSTRUCCION INSTALACION SERVICIO DE APR PANGUE , COMUNA DE LOS ALAMOS",92624.69203152249,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO AGUA POTABLE RURAL ISLA MOCHA COMUNA DE LEBU,102472.71963257516,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO AGUA POTABLE RURAL ISLA MOCHA COMUNA DE LEBU,731947.9973755368,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,MEJORAMIENTO AMPLIACIÓN SERVICIO AGUA POTABLE RURAL TALQUIPÉN COIHUECO,61761.772018547796,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,MEJORAMIENTO AMPLIACIÓN SERVICIO AGUA POTABLE RURAL TALQUIPÉN COIHUECO,441155.7045345615,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR EL MANZANO PROVINCIA DEL BIOBIO COMUNA DE SANTA BARBARA,36621.35453050913,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,"CONSTRUCCION SERVICIO APR COLEAL NORTE - COLEAL CENTRAL REGIÓN DEL BIOBÍO, PROVINCIA DE ÑUBLE, COMUNA DE COIHUECO",3791.4906264052806,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR SAN RAMON RANQUILQUE COMUNA DE TIRUA,35772.29485355351,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR SAN RAMON RANQUILQUE COMUNA DE TIRUA,255516.3918110965,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR LA GENERALA PROVINCIA DEL BIOBIO COMUNA DE SANTA JUANA,42174.843608778436,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR LA GENERALA PROVINCIA DEL BIOBIO COMUNA DE SANTA JUANA,301252.4951307421,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR LA MONTAÑA PROBINCIA DEL BIOBIO COMUNA DE LOS ANGELES,77185.91254506138,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR LA MONTAÑA PROBINCIA DEL BIOBIO COMUNA DE LOS ANGELES,551328.5170995273,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR SAN LUIS SANTA LAURA PROVINCIA DEL BIOBIO COMUNA DE LOS ANGELES,72124.82484684471,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR SAN LUIS SANTA LAURA PROVINCIA DEL BIOBIO COMUNA DE LOS ANGELES,515174.2784727978,AGUA POTABLE RURAL SEMI CONCENTRADO
2012,Agua Potable Rural,Bio Bio,"CONSTRUCCION SERVICIO APR UNION BIOBIO LA SUERTE REGION DEL BIOBIO, PROVINCIA DEL BIOBIO, COMUNA DE LOS ANGELES",41963.24409680987,AGUA POTABLE RURAL CONCENTRADO
2012,Agua Potable Rural,Bio Bio,CONSERVACION REPOSICION Y REPARACION SISTEMA ISLA SANTA MARIA COMUNA DE CORONEL PROVINCIA DE CONCEPCION,496228.8026716376,AGUA POTABLE RURAL CONCENTRADO
